Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level
100635,STEM,Senior,3.096,7.49,Summarizing_Reading,Beginner,3,True,12.14,3,Strict_Ban,8,3.143,84.48,Low
100638,STEM,Senior,3.335,0.25,Copywriting/Drafting,Advanced,3,False,14.65,1,Allowed_With_Citation,2,3.532,96.7,Low
100639,STEM,Graduate,2.765,6.26,Direct_Answer_Generation,Beginner,3,True,16.32,1,Strict_Ban,1,3.184,64.37,High
100641,STEM,Sophomore,3.33,12.91,Copywriting/Drafting,Beginner,1,False,11.67,7,Actively_Encouraged,4,3.61,70.82,High
100643,STEM,Senior,2.859,0.8,Summarizing_Reading,Advanced,3,False,12.61,1,Actively_Encouraged,5,3.2,96.24,Medium
100645,STEM,Graduate,3.027,4.57,Debugging/Troubleshooting,Beginner,1,False,22.6,2,Allowed_With_Citation,2,3.413,84.15,Low
100651,STEM,Senior,3.428,39.0,Direct_Answer_Generation,Beginner,1,False,13.44,10,Actively_Encouraged,7,2.902,39.14,High
100656,STEM,Sophomore,3.433,4.55,Ideation,Advanced,4,False,13.54,4,Actively_Encouraged,4,3.55,92.63,Medium
100657,STEM,Senior,3.169,40.0,Ideation,Beginner,1,False,10.78,10,Strict_Ban,10,3.42,78.48,High
100664,STEM,Freshman,3.324,1.09,Debugging/Troubleshooting,Beginner,1,False,13.59,2,Allowed_With_Citation,1,3.544,96.99,Medium
100665,STEM,Junior,2.449,2.72,Debugging/Troubleshooting,Intermediate,4,False,12.41,2,Allowed_With_Citation,2,2.877,80.83,Low
100666,STEM,Senior,3.227,0.73,Debugging/Troubleshooting,Intermediate,3,True,2.22,3,Allowed_With_Citation,2,3.346,77.14,Medium
100667,STEM,Senior,3.322,12.81,Copywriting/Drafting,Advanced,5,True,5.15,5,Allowed_With_Citation,7,3.424,86.83,Medium
100668,STEM,Freshman,2.37,22.89,Debugging/Troubleshooting,Beginner,2,True,1.0,8,Actively_Encouraged,6,2.312,86.0,High
100669,STEM,Junior,2.655,2.46,Ideation,Intermediate,5,True,12.05,2,Allowed_With_Citation,5,3.118,73.11,Medium
100670,STEM,Graduate,3.978,14.75,Ideation,Intermediate,4,False,6.19,4,Strict_Ban,7,4.0,75.97,High
100671,STEM,Senior,3.464,10.53,Debugging/Troubleshooting,Intermediate,4,False,16.83,3,Actively_Encouraged,6,4.0,90.22,Medium
100673,STEM,Sophomore,3.856,13.93,Debugging/Troubleshooting,Intermediate,3,False,2.52,4,Allowed_With_Citation,5,3.867,69.49,High
100677,STEM,Junior,3.714,9.23,Direct_Answer_Generation,Beginner,2,False,9.9,2,Allowed_With_Citation,3,4.0,52.8,Medium
100682,STEM,Sophomore,2.818,9.57,Ideation,Intermediate,5,False,14.79,6,Allowed_With_Citation,3,3.021,77.82,High
100683,STEM,Senior,3.543,0.42,Summarizing_Reading,Intermediate,1,False,21.69,1,Strict_Ban,3,4.0,88.81,Low
100688,STEM,Junior,3.798,5.02,Debugging/Troubleshooting,Intermediate,4,False,14.92,3,Allowed_With_Citation,4,4.0,90.56,Low
100690,STEM,Graduate,3.569,28.96,Debugging/Troubleshooting,Advanced,3,False,5.5,7,Allowed_With_Citation,9,4.0,89.54,High
100694,STEM,Graduate,3.509,0.39,Ideation,Advanced,4,True,12.77,3,Allowed_With_Citation,2,3.712,80.01,High
100695,STEM,Junior,2.747,15.32,Debugging/Troubleshooting,Intermediate,3,False,9.43,3,Actively_Encouraged,2,3.087,69.86,Low
100697,STEM,Senior,2.894,1.77,Ideation,Intermediate,3,True,6.48,1,Actively_Encouraged,6,2.893,84.36,Low
100699,STEM,Freshman,3.207,9.46,Debugging/Troubleshooting,Intermediate,5,True,14.7,2,Strict_Ban,3,3.391,69.38,Low
100702,STEM,Senior,3.945,40.0,Debugging/Troubleshooting,Beginner,2,True,11.05,7,Actively_Encouraged,7,4.0,67.75,High
100704,STEM,Junior,3.614,0.34,Debugging/Troubleshooting,Beginner,2,False,14.25,3,Actively_Encouraged,4,4.0,63.28,Low
100705,STEM,Graduate,3.352,12.68,Direct_Answer_Generation,Intermediate,2,True,1.0,3,Strict_Ban,4,3.064,67.56,High
100709,STEM,Senior,3.744,4.68,Direct_Answer_Generation,Intermediate,3,True,7.3,4,Actively_Encouraged,4,4.0,90.47,High
100719,STEM,Sophomore,2.949,2.35,Copywriting/Drafting,Advanced,4,True,14.16,1,Allowed_With_Citation,2,3.166,75.74,Low
100722,STEM,Graduate,3.549,6.88,Summarizing_Reading,Intermediate,2,False,15.21,1,Allowed_With_Citation,3,3.881,71.52,High
100723,STEM,Graduate,3.796,0.81,Debugging/Troubleshooting,Beginner,1,False,10.98,4,Allowed_With_Citation,4,4.0,86.64,Medium
100727,STEM,Sophomore,3.133,10.83,Debugging/Troubleshooting,Advanced,5,True,5.83,3,Actively_Encouraged,5,3.607,86.0,High
100729,STEM,Freshman,3.353,4.09,Debugging/Troubleshooting,Intermediate,4,True,19.62,2,Allowed_With_Citation,5,3.86,77.68,Medium
100730,STEM,Sophomore,3.712,3.69,Debugging/Troubleshooting,Advanced,4,False,17.17,1,Actively_Encouraged,3,4.0,100.0,Low
100731,STEM,Freshman,3.702,7.08,Debugging/Troubleshooting,Advanced,3,False,9.94,5,Allowed_With_Citation,2,4.0,73.87,Low
100745,STEM,Junior,2.762,6.04,Debugging/Troubleshooting,Advanced,4,False,8.55,4,Actively_Encouraged,1,3.191,81.97,Medium
100751,STEM,Junior,3.422,40.0,Copywriting/Drafting,Intermediate,2,True,9.58,7,Actively_Encouraged,4,3.584,52.49,High
100755,STEM,Junior,2.658,2.39,Debugging/Troubleshooting,Beginner,3,False,9.61,1,Allowed_With_Citation,3,2.9,78.84,High
100761,STEM,Sophomore,3.358,40.0,Summarizing_Reading,Advanced,4,False,5.93,9,Allowed_With_Citation,5,3.529,70.14,Medium
100763,STEM,Sophomore,2.887,1.34,Copywriting/Drafting,Intermediate,2,True,13.1,4,Allowed_With_Citation,7,3.265,96.11,Medium
100765,STEM,Sophomore,2.878,4.94,Summarizing_Reading,Intermediate,2,True,13.7,1,Allowed_With_Citation,3,2.926,56.63,Medium
100771,STEM,Graduate,3.603,0.09,Debugging/Troubleshooting,Beginner,1,False,3.79,3,Allowed_With_Citation,1,3.592,58.09,High
100773,STEM,Senior,1.818,2.36,Summarizing_Reading,Advanced,3,True,6.59,2,Strict_Ban,5,1.934,69.73,Medium
100776,STEM,Sophomore,2.42,23.55,Copywriting/Drafting,Intermediate,1,True,7.3,5,Allowed_With_Citation,8,2.77,65.17,High
100777,STEM,Sophomore,2.795,17.94,Debugging/Troubleshooting,Beginner,2,False,11.6,5,Allowed_With_Citation,8,2.971,95.43,High
100783,STEM,Senior,2.586,3.75,Debugging/Troubleshooting,Advanced,3,False,4.25,1,Allowed_With_Citation,4,3.04,89.56,High
100785,STEM,Sophomore,3.723,1.11,Debugging/Troubleshooting,Intermediate,5,True,2.07,2,Strict_Ban,6,3.747,69.0,Low
100791,STEM,Freshman,3.557,3.7,Summarizing_Reading,Advanced,4,False,12.87,2,Strict_Ban,2,3.692,82.81,Medium
100795,STEM,Freshman,2.812,22.63,Debugging/Troubleshooting,Advanced,5,True,5.67,7,Allowed_With_Citation,7,3.326,96.73,Medium
100802,STEM,Senior,3.943,0.23,Copywriting/Drafting,Intermediate,1,False,10.98,2,Allowed_With_Citation,4,4.0,56.59,Low
100810,STEM,Sophomore,3.3,12.35,Debugging/Troubleshooting,Intermediate,2,True,10.16,6,Actively_Encouraged,5,3.317,81.34,High
100813,STEM,Junior,2.34,14.14,Summarizing_Reading,Advanced,3,False,11.95,2,Actively_Encouraged,5,2.335,77.02,High
100819,STEM,Senior,2.859,3.86,Debugging/Troubleshooting,Intermediate,2,False,7.93,4,Allowed_With_Citation,2,3.027,78.66,Medium
100822,STEM,Freshman,3.69,13.58,Debugging/Troubleshooting,Intermediate,4,True,8.26,5,Strict_Ban,9,3.892,82.76,High
100831,STEM,Junior,2.247,0.92,Debugging/Troubleshooting,Beginner,2,False,19.12,2,Allowed_With_Citation,4,2.509,82.05,Low
100833,STEM,Sophomore,2.394,2.72,Direct_Answer_Generation,Advanced,5,False,17.19,2,Allowed_With_Citation,2,2.67,96.1,Low
100834,STEM,Junior,3.349,8.57,Copywriting/Drafting,Advanced,3,True,13.42,5,Actively_Encouraged,7,3.863,89.11,High
100841,STEM,Senior,2.331,26.54,Direct_Answer_Generation,Advanced,3,True,6.12,6,Allowed_With_Citation,2,2.105,60.54,High
100843,STEM,Junior,3.122,22.56,Debugging/Troubleshooting,Beginner,2,True,3.19,4,Actively_Encouraged,7,3.267,72.32,Medium
100845,STEM,Junior,3.805,12.95,Debugging/Troubleshooting,Intermediate,5,True,11.52,7,Allowed_With_Citation,4,4.0,70.94,High
100847,STEM,Senior,3.77,5.62,Direct_Answer_Generation,Advanced,4,True,6.57,4,Allowed_With_Citation,3,4.0,75.24,Medium
100851,STEM,Freshman,3.125,11.17,Debugging/Troubleshooting,Advanced,3,False,2.71,3,Actively_Encouraged,4,3.365,83.56,Low
100853,STEM,Junior,3.635,3.75,Debugging/Troubleshooting,Intermediate,3,False,9.01,4,Actively_Encouraged,3,3.298,69.74,High
100855,STEM,Junior,2.922,5.35,Summarizing_Reading,Intermediate,3,False,6.37,4,Actively_Encouraged,1,3.268,62.0,Low
100856,STEM,Senior,3.005,7.91,Debugging/Troubleshooting,Beginner,2,True,5.33,4,Allowed_With_Citation,6,3.243,60.46,Low
100857,STEM,Senior,3.273,10.33,Debugging/Troubleshooting,Advanced,4,False,2.74,3,Actively_Encouraged,4,4.0,81.59,Low
100860,STEM,Freshman,3.134,1.54,Direct_Answer_Generation,Intermediate,2,False,3.2,2,Strict_Ban,4,3.118,74.15,Medium
100867,STEM,Senior,3.74,8.03,Copywriting/Drafting,Advanced,3,True,4.45,3,Allowed_With_Citation,4,3.99,81.32,Low
100868,STEM,Freshman,3.762,9.03,Debugging/Troubleshooting,Beginner,1,False,12.42,6,Allowed_With_Citation,6,3.88,75.97,Medium
100872,STEM,Freshman,3.452,15.12,Debugging/Troubleshooting,Advanced,4,True,13.54,3,Actively_Encouraged,2,3.867,77.16,Medium
100875,STEM,Sophomore,2.603,17.46,Debugging/Troubleshooting,Advanced,5,True,6.83,3,Allowed_With_Citation,1,2.984,95.03,Low
100876,STEM,Sophomore,3.7,14.68,Debugging/Troubleshooting,Advanced,3,False,15.06,2,Allowed_With_Citation,1,4.0,100.0,Low
100879,STEM,Freshman,2.517,11.56,Copywriting/Drafting,Intermediate,3,True,13.28,6,Actively_Encouraged,3,2.495,78.22,High
100880,STEM,Sophomore,2.321,15.02,Ideation,Intermediate,5,False,11.74,4,Allowed_With_Citation,4,2.515,89.13,Medium
100881,STEM,Graduate,3.974,10.73,Debugging/Troubleshooting,Intermediate,1,False,5.57,3,Allowed_With_Citation,4,4.0,69.77,Low
100883,STEM,Graduate,3.534,4.07,Ideation,Advanced,5,True,14.33,3,Actively_Encouraged,1,3.771,77.28,Low
100884,STEM,Senior,3.822,32.87,Copywriting/Drafting,Beginner,1,False,8.0,6,Allowed_With_Citation,6,4.0,75.54,High
100886,STEM,Senior,3.327,7.8,Copywriting/Drafting,Beginner,1,False,13.82,4,Actively_Encouraged,5,3.648,93.89,Medium
100888,STEM,Junior,3.333,40.0,Ideation,Intermediate,3,False,14.45,9,Actively_Encouraged,5,3.719,53.18,High
100889,STEM,Junior,3.722,15.75,Debugging/Troubleshooting,Beginner,2,True,5.01,2,Strict_Ban,8,3.994,88.98,Medium
100890,STEM,Senior,2.249,21.24,Debugging/Troubleshooting,Intermediate,2,True,5.7,8,Strict_Ban,6,2.244,85.45,High
100896,STEM,Freshman,2.792,15.15,Ideation,Beginner,2,True,11.64,3,Actively_Encouraged,3,2.804,53.84,Medium
100897,STEM,Graduate,2.742,10.51,Copywriting/Drafting,Beginner,2,True,1.73,7,Allowed_With_Citation,6,2.817,63.55,Medium
100899,STEM,Senior,3.53,9.4,Summarizing_Reading,Beginner,1,True,10.53,1,Allowed_With_Citation,1,3.984,76.13,Medium
100900,STEM,Graduate,3.578,7.56,Debugging/Troubleshooting,Intermediate,3,True,8.79,5,Allowed_With_Citation,1,3.794,87.31,High
100901,STEM,Senior,3.262,2.65,Summarizing_Reading,Intermediate,4,False,15.33,4,Strict_Ban,6,3.703,84.48,Low
100902,STEM,Sophomore,3.687,11.53,Direct_Answer_Generation,Intermediate,2,True,14.49,4,Allowed_With_Citation,1,4.0,85.19,High
100903,STEM,Senior,3.424,6.53,Summarizing_Reading,Advanced,4,False,5.81,4,Actively_Encouraged,3,3.612,78.77,Medium
100909,STEM,Junior,2.805,10.68,Ideation,Intermediate,5,False,18.34,4,Actively_Encouraged,9,3.124,91.43,Medium
100912,STEM,Junior,2.822,7.0,Copywriting/Drafting,Beginner,3,True,7.76,3,Allowed_With_Citation,2,2.988,67.75,Medium
100917,STEM,Graduate,3.545,2.88,Ideation,Advanced,3,True,23.61,2,Allowed_With_Citation,1,3.803,88.64,Medium
100920,STEM,Sophomore,3.154,4.01,Debugging/Troubleshooting,Advanced,3,False,7.28,1,Actively_Encouraged,5,3.546,83.51,High
100926,STEM,Freshman,3.081,1.58,Debugging/Troubleshooting,Beginner,3,False,9.99,3,Actively_Encouraged,2,3.467,84.3,High
100927,STEM,Junior,2.3,19.65,Debugging/Troubleshooting,Advanced,3,True,8.75,7,Actively_Encouraged,7,2.848,97.25,High
100930,STEM,Junior,2.943,0.37,Ideation,Advanced,3,False,19.6,5,Actively_Encouraged,3,3.335,76.18,Medium
100931,STEM,Freshman,3.693,7.39,Summarizing_Reading,Intermediate,3,False,10.49,1,Allowed_With_Citation,4,3.788,62.55,Low
100935,STEM,Junior,3.167,12.65,Debugging/Troubleshooting,Beginner,1,False,7.52,3,Allowed_With_Citation,4,3.091,62.28,Low
100936,STEM,Senior,2.506,21.01,Debugging/Troubleshooting,Intermediate,3,True,12.23,7,Strict_Ban,4,2.744,87.38,High
100937,STEM,Junior,2.702,8.87,Ideation,Beginner,1,False,7.81,4,Actively_Encouraged,4,2.766,52.17,Medium
100939,STEM,Junior,3.394,35.17,Debugging/Troubleshooting,Advanced,3,True,11.05,8,Allowed_With_Citation,4,3.954,92.91,High
100941,STEM,Freshman,2.516,1.69,Debugging/Troubleshooting,Intermediate,3,False,10.56,3,Allowed_With_Citation,3,2.517,77.06,Low
100945,STEM,Sophomore,3.15,19.95,Debugging/Troubleshooting,Advanced,3,True,19.59,6,Allowed_With_Citation,4,3.551,88.02,High
100946,STEM,Freshman,3.13,3.52,Ideation,Beginner,1,False,2.08,4,Allowed_With_Citation,2,3.115,66.93,Medium
100947,STEM,Freshman,2.447,4.91,Ideation,Advanced,3,False,12.84,1,Allowed_With_Citation,6,2.556,80.39,Medium
100953,STEM,Sophomore,2.582,20.33,Debugging/Troubleshooting,Beginner,1,True,11.24,7,Allowed_With_Citation,5,2.821,86.19,High
100958,STEM,Sophomore,3.088,1.67,Debugging/Troubleshooting,Intermediate,2,False,15.54,2,Strict_Ban,2,3.166,66.34,Low
100959,STEM,Senior,3.591,3.02,Debugging/Troubleshooting,Advanced,3,True,14.44,1,Allowed_With_Citation,1,3.754,85.7,Low
100961,STEM,Graduate,2.37,5.82,Debugging/Troubleshooting,Advanced,5,True,9.68,2,Actively_Encouraged,6,2.741,100.0,High
100963,STEM,Senior,3.346,11.44,Direct_Answer_Generation,Intermediate,5,True,8.62,3,Allowed_With_Citation,2,3.601,63.61,High
100965,STEM,Junior,3.366,6.13,Ideation,Advanced,3,False,9.32,6,Strict_Ban,5,3.427,71.49,Medium
100968,STEM,Junior,3.9,26.66,Debugging/Troubleshooting,Intermediate,2,False,9.82,9,Actively_Encouraged,5,4.0,64.55,High
100974,STEM,Freshman,2.259,8.23,Debugging/Troubleshooting,Advanced,4,True,22.23,4,Actively_Encouraged,4,2.735,95.16,Medium
100975,STEM,Sophomore,3.302,4.47,Debugging/Troubleshooting,Beginner,2,False,13.72,5,Allowed_With_Citation,2,3.561,59.12,Medium
100976,STEM,Senior,3.541,0.22,Ideation,Advanced,3,True,14.02,1,Allowed_With_Citation,3,3.907,71.71,Medium
100978,STEM,Senior,2.684,12.48,Copywriting/Drafting,Intermediate,2,False,12.25,3,Allowed_With_Citation,3,2.824,100.0,High
100983,STEM,Sophomore,3.587,11.14,Debugging/Troubleshooting,Advanced,3,True,10.98,4,Allowed_With_Citation,2,4.0,84.89,Low
100984,STEM,Junior,3.003,23.84,Debugging/Troubleshooting,Advanced,3,False,14.61,6,Allowed_With_Citation,7,3.43,100.0,High
100989,STEM,Graduate,3.016,0.98,Debugging/Troubleshooting,Advanced,3,False,13.63,3,Allowed_With_Citation,6,3.547,98.77,Low
100993,STEM,Freshman,3.727,31.19,Debugging/Troubleshooting,Advanced,4,True,14.45,6,Strict_Ban,10,4.0,66.91,High
100996,STEM,Junior,2.959,16.38,Summarizing_Reading,Advanced,4,False,13.13,3,Allowed_With_Citation,5,3.135,62.41,Medium
100998,STEM,Junior,3.044,0.89,Debugging/Troubleshooting,Advanced,5,False,1.06,2,Strict_Ban,4,3.191,75.53,High
101001,STEM,Freshman,2.882,39.05,Ideation,Beginner,1,False,10.55,7,Allowed_With_Citation,4,3.17,64.23,High
101009,STEM,Senior,3.402,1.53,Direct_Answer_Generation,Advanced,3,True,7.27,1,Allowed_With_Citation,5,3.74,89.96,High
101011,STEM,Graduate,2.505,6.23,Copywriting/Drafting,Beginner,3,False,18.2,4,Actively_Encouraged,3,3.263,84.9,Low
101014,STEM,Graduate,2.919,2.94,Summarizing_Reading,Intermediate,5,False,20.12,1,Actively_Encouraged,1,3.384,84.44,Low
101017,STEM,Junior,3.107,10.27,Direct_Answer_Generation,Advanced,4,True,16.01,2,Strict_Ban,4,3.174,63.4,High
101020,STEM,Junior,3.884,6.0,Ideation,Intermediate,4,False,11.92,5,Allowed_With_Citation,2,4.0,92.13,Low
101022,STEM,Junior,3.635,5.06,Direct_Answer_Generation,Advanced,4,False,14.48,1,Allowed_With_Citation,5,3.969,93.37,Low
101031,STEM,Sophomore,3.693,6.05,Debugging/Troubleshooting,Advanced,3,False,12.67,3,Actively_Encouraged,6,3.825,78.63,Low
101033,STEM,Graduate,2.301,9.03,Summarizing_Reading,Beginner,1,False,18.21,5,Strict_Ban,2,3.116,79.57,High
101034,STEM,Junior,3.389,0.01,Direct_Answer_Generation,Advanced,4,True,7.4,4,Actively_Encouraged,6,3.79,92.06,Medium
101035,STEM,Graduate,2.788,23.35,Ideation,Beginner,3,False,16.87,7,Strict_Ban,10,3.35,58.72,High
101039,STEM,Graduate,3.106,14.59,Ideation,Beginner,3,False,13.4,6,Allowed_With_Citation,5,3.332,86.15,High
101047,STEM,Sophomore,2.878,7.69,Debugging/Troubleshooting,Intermediate,3,True,8.87,1,Allowed_With_Citation,1,2.911,89.28,Medium
101048,STEM,Junior,2.811,15.64,Copywriting/Drafting,Advanced,3,False,9.41,6,Allowed_With_Citation,5,2.765,82.57,High
101050,STEM,Senior,2.881,10.15,Debugging/Troubleshooting,Advanced,3,False,16.34,3,Strict_Ban,4,3.164,92.44,High
101067,STEM,Senior,3.241,21.5,Debugging/Troubleshooting,Intermediate,3,True,17.72,6,Actively_Encouraged,5,3.607,100.0,High
101068,STEM,Senior,3.807,6.74,Ideation,Beginner,1,False,7.81,2,Actively_Encouraged,5,3.818,72.75,Medium
101070,STEM,Junior,3.493,4.72,Ideation,Advanced,5,False,16.28,1,Allowed_With_Citation,4,3.896,94.72,Low
101071,STEM,Junior,3.748,0.14,Debugging/Troubleshooting,Intermediate,1,False,9.98,2,Allowed_With_Citation,3,3.933,97.52,Medium
101072,STEM,Sophomore,3.878,9.05,Direct_Answer_Generation,Advanced,3,True,13.55,6,Strict_Ban,4,4.0,84.78,Medium
101073,STEM,Junior,3.24,14.48,Debugging/Troubleshooting,Intermediate,2,True,6.68,7,Allowed_With_Citation,8,3.853,71.92,Low
101074,STEM,Freshman,3.116,0.21,Direct_Answer_Generation,Intermediate,3,False,14.76,1,Strict_Ban,4,3.391,66.28,Low
101079,STEM,Freshman,3.74,5.64,Copywriting/Drafting,Intermediate,1,False,16.94,3,Allowed_With_Citation,5,4.0,85.79,Low
101082,STEM,Junior,2.921,38.5,Ideation,Intermediate,4,True,1.0,8,Strict_Ban,9,3.074,63.49,High
101088,STEM,Sophomore,3.603,5.4,Ideation,Intermediate,2,True,22.55,5,Allowed_With_Citation,4,4.0,88.48,Low
101090,STEM,Senior,3.461,27.04,Ideation,Advanced,5,True,5.6,8,Allowed_With_Citation,7,3.745,72.52,High
101095,STEM,Graduate,2.813,2.75,Debugging/Troubleshooting,Intermediate,3,False,6.21,4,Actively_Encouraged,4,3.013,63.68,Low
101096,STEM,Junior,3.406,1.13,Debugging/Troubleshooting,Intermediate,4,True,10.14,1,Actively_Encouraged,4,3.824,61.94,Medium
101097,STEM,Senior,3.277,28.42,Summarizing_Reading,Advanced,4,True,18.09,6,Allowed_With_Citation,5,4.0,76.44,Medium
101098,STEM,Freshman,3.831,7.43,Copywriting/Drafting,Advanced,3,False,14.44,3,Actively_Encouraged,1,4.0,84.91,Medium
101101,STEM,Senior,2.613,2.36,Debugging/Troubleshooting,Beginner,3,False,19.27,3,Allowed_With_Citation,5,3.017,73.61,Medium
101106,STEM,Graduate,3.606,12.66,Debugging/Troubleshooting,Beginner,1,True,16.86,4,Actively_Encouraged,7,3.881,77.24,Medium
101110,STEM,Sophomore,3.791,11.65,Debugging/Troubleshooting,Intermediate,3,False,9.28,7,Allowed_With_Citation,4,4.0,79.08,Medium
101112,STEM,Junior,2.693,24.22,Summarizing_Reading,Beginner,2,True,5.55,5,Allowed_With_Citation,3,2.816,71.9,High
101113,STEM,Sophomore,3.186,8.08,Ideation,Intermediate,2,False,9.12,5,Strict_Ban,5,3.557,92.36,Medium
101117,STEM,Senior,3.555,1.41,Ideation,Beginner,1,False,10.82,2,Strict_Ban,7,3.668,49.29,Medium
101119,STEM,Senior,3.242,27.2,Debugging/Troubleshooting,Intermediate,5,False,8.9,4,Allowed_With_Citation,9,3.454,63.91,High
101120,STEM,Senior,3.115,12.69,Debugging/Troubleshooting,Intermediate,2,True,12.38,6,Allowed_With_Citation,9,3.237,90.86,Medium
101127,STEM,Sophomore,3.513,2.55,Summarizing_Reading,Advanced,4,False,14.94,3,Allowed_With_Citation,4,3.667,99.82,Low
101130,STEM,Sophomore,3.035,15.37,Copywriting/Drafting,Advanced,4,True,9.64,3,Allowed_With_Citation,6,3.262,76.9,High
101133,STEM,Junior,3.406,7.91,Ideation,Beginner,2,True,18.1,3,Allowed_With_Citation,1,3.804,100.0,Low
101134,STEM,Sophomore,2.601,26.36,Summarizing_Reading,Beginner,3,True,10.69,8,Allowed_With_Citation,7,2.788,67.97,High
101136,STEM,Sophomore,2.315,6.24,Ideation,Intermediate,3,False,4.8,2,Actively_Encouraged,7,2.278,81.74,Low
101145,STEM,Junior,3.105,1.49,Debugging/Troubleshooting,Beginner,3,False,14.14,3,Allowed_With_Citation,6,3.568,36.58,Medium
101157,STEM,Senior,3.707,4.25,Copywriting/Drafting,Advanced,5,False,9.38,1,Strict_Ban,3,4.0,84.47,Low
101160,STEM,Junior,2.719,18.37,Summarizing_Reading,Advanced,5,False,13.64,3,Actively_Encouraged,6,2.985,74.8,Medium
101162,STEM,Graduate,2.426,15.34,Debugging/Troubleshooting,Beginner,2,False,13.3,5,Actively_Encouraged,2,2.446,67.98,Medium
101165,STEM,Freshman,3.286,0.95,Debugging/Troubleshooting,Intermediate,2,True,16.17,2,Actively_Encouraged,2,3.516,86.37,Medium
101169,STEM,Junior,3.833,15.93,Debugging/Troubleshooting,Intermediate,3,False,1.0,3,Allowed_With_Citation,9,3.601,90.18,High
101170,STEM,Junior,3.351,4.72,Ideation,Intermediate,3,True,12.76,4,Allowed_With_Citation,4,3.209,72.54,Medium
101174,STEM,Graduate,3.232,2.4,Summarizing_Reading,Intermediate,2,False,7.62,5,Strict_Ban,7,3.483,62.8,High
101178,STEM,Graduate,3.846,11.97,Summarizing_Reading,Beginner,2,True,10.44,3,Allowed_With_Citation,2,4.0,63.4,Low
101185,STEM,Sophomore,3.025,0.95,Debugging/Troubleshooting,Intermediate,1,False,13.61,2,Actively_Encouraged,2,3.016,77.72,Low
101188,STEM,Junior,3.488,14.99,Direct_Answer_Generation,Intermediate,3,False,9.28,5,Strict_Ban,6,3.829,71.05,High
101191,STEM,Graduate,2.701,10.7,Copywriting/Drafting,Beginner,1,False,10.07,2,Actively_Encouraged,3,3.113,87.84,High
101195,STEM,Senior,3.226,0.88,Debugging/Troubleshooting,Intermediate,1,False,17.2,1,Allowed_With_Citation,5,3.452,82.53,Low
101200,STEM,Junior,3.706,26.71,Debugging/Troubleshooting,Advanced,4,True,7.63,7,Actively_Encouraged,10,4.0,81.38,Medium
101202,STEM,Sophomore,3.505,6.94,Debugging/Troubleshooting,Beginner,2,True,7.44,4,Strict_Ban,2,3.876,83.12,Low
101203,STEM,Junior,3.559,15.14,Debugging/Troubleshooting,Intermediate,2,False,10.43,4,Actively_Encouraged,1,3.886,70.18,High
101209,STEM,Sophomore,3.182,16.88,Summarizing_Reading,Intermediate,4,False,22.45,3,Allowed_With_Citation,4,3.378,76.72,Medium
101213,STEM,Graduate,1.621,7.44,Debugging/Troubleshooting,Advanced,3,True,7.88,2,Allowed_With_Citation,4,1.93,100.0,High
101216,STEM,Junior,3.448,13.94,Ideation,Advanced,3,False,1.0,5,Actively_Encouraged,6,3.536,86.82,Medium
