,Post_Semester_GPA_bracket,Pre_Semester_GPA_bracket,Skill_Retention_Score,Weekly_hours_bracket,GPA_diff,Year_of_Study
456,3-4,3-4,94.39,15-20,-0.02400000000000002,senior
457,2-3,1-2,69.28,05-10,-1.762,freshman
458,3-4,3-4,66.22,15-20,1.25,junior
459,2-3,2-3,98.41,0-5,-0.8069999999999999,senior
460,3-4,3-4,92.03,35-40,0.5509999999999997,senior
461,3-4,3-4,77.56,05-10,-0.7350000000000003,sophomore
462,3-4,3-4,93.31,0-5,0.17499999999999982,freshman
463,3-4,3-4,100.0,0-5,-0.31000000000000005,senior
464,2-3,2-3,88.47,05-10,-1.024,junior
465,3-4,3-4,89.28,0-5,0.48599999999999977,senior
466,2-3,2-3,75.15,10-15,-0.4950000000000001,senior
467,3-4,3-4,72.05,0-5,0.06999999999999984,junior
468,2-3,2-3,80.7,15-20,-0.714,graduate
469,3-4,3-4,67.99,0-5,0.7949999999999999,junior
470,3-4,2-3,84.04,20-25,-0.3889999999999998,senior
471,3-4,3-4,85.71,05-10,-0.1030000000000002,senior
472,3-4,3-4,93.14,0-5,0.20799999999999974,junior
473,3-4,3-4,69.97,0-5,-0.31000000000000005,junior
474,3-4,2-3,79.69,05-10,-0.5390000000000001,senior
475,3-4,3-4,60.51,0-5,0.8980000000000001,junior
476,3-4,3-4,78.48,0-5,-0.524,junior
477,3-4,3-4,68.49,10-15,-0.3769999999999998,senior
478,2-3,2-3,83.45,05-10,-1.0870000000000002,freshman
479,3-4,3-4,51.23,0-5,0.5430000000000001,freshman
480,3-4,3-4,70.97,0-5,0.02900000000000036,freshman
481,3-4,3-4,79.45,05-10,0.1259999999999999,junior
482,3-4,3-4,81.43,0-5,-0.3570000000000002,graduate
483,3-4,3-4,72.16,0-5,-0.08400000000000007,senior
484,3-4,3-4,73.92,0-5,-0.3759999999999999,graduate
485,3-4,3-4,87.42,20-25,-0.08800000000000008,freshman
486,2-3,2-3,68.24,05-10,-1.589,senior
487,2-3,3-4,63.43,0-5,0.508,sophomore
488,3-4,3-4,53.11,25-30,0.34099999999999975,freshman
489,3-4,2-3,74.62,05-10,-0.7859999999999996,senior
490,3-4,3-4,71.58,0-5,0.41800000000000015,freshman
491,3-4,3-4,50.71,10-15,-0.30200000000000005,freshman
492,2-3,2-3,38.81,30-35,-0.7109999999999999,sophomore
493,3-4,3-4,88.14,10-15,1.1079999999999997,senior
494,3-4,3-4,67.51,20-25,-0.1379999999999999,junior
495,3-4,3-4,79.9,05-10,-0.8380000000000001,sophomore
496,3-4,3-4,69.79,0-5,0.1499999999999999,freshman
497,3-4,3-4,80.94,05-10,0.585,freshman
498,3-4,3-4,77.39,10-15,-0.3600000000000003,freshman
499,3-4,2-3,79.44,10-15,-0.6749999999999998,graduate
500,3-4,3-4,80.31,05-10,0.04400000000000004,graduate
501,3-4,3-4,92.68,0-5,0.022999999999999687,graduate
502,3-4,2-3,95.61,0-5,-1.2970000000000002,senior
503,3-4,3-4,77.86,0-5,0.7530000000000001,graduate
504,2-3,1-2,63.26,0-5,-2.059,senior
505,3-4,3-4,60.72,25-30,1.392,graduate
506,3-4,2-3,88.53,0-5,-0.9180000000000001,senior
507,3-4,3-4,82.67,0-5,0.16000000000000014,junior
508,1-2,1-2,82.63,10-15,-1.6730000000000003,sophomore
509,3-4,3-4,74.63,15-20,1.9369999999999998,junior
510,2-3,1-2,69.81,0-5,-2.021,junior
511,3-4,3-4,81.82,0-5,1.0150000000000001,junior
512,3-4,2-3,66.52,05-10,-0.673,senior
513,3-4,3-4,69.83,0-5,0.20000000000000018,senior
514,2-3,2-3,77.48,05-10,-1.096,freshman
515,3-4,3-4,77.69,0-5,0.8540000000000001,sophomore
516,3-4,2-3,100.0,0-5,-0.778,graduate
517,3-4,3-4,73.19,0-5,0.04800000000000004,junior
518,3-4,2-3,88.93,25-30,-0.6460000000000004,sophomore
519,3-4,3-4,77.51,05-10,0.052000000000000046,graduate
520,3-4,3-4,60.37,25-30,0.26800000000000024,sophomore
521,3-4,3-4,84.7,0-5,-0.43699999999999983,sophomore
522,3-4,3-4,72.82,05-10,0.08499999999999996,sophomore
523,3-4,3-4,94.69,10-15,0.0040000000000000036,graduate
524,2-3,2-3,74.58,0-5,-1.3650000000000002,senior
525,3-4,3-4,56.25,0-5,1.5059999999999998,junior
526,2-3,2-3,62.25,05-10,-1.041,graduate
527,2-3,2-3,79.57,0-5,-0.5590000000000002,graduate
528,2-3,2-3,63.29,20-25,0.39800000000000013,senior
529,2-3,2-3,89.84,0-5,-0.8679999999999999,graduate
530,3-4,3-4,87.06,05-10,1.5110000000000001,senior
531,3-4,3-4,61.24,10-15,-0.605,junior
532,2-3,2-3,56.6,0-5,-0.9510000000000001,junior
533,3-4,3-4,75.91,20-25,0.5169999999999999,sophomore
534,3-4,3-4,74.42,0-5,0.3859999999999997,freshman
535,3-4,3-4,94.48,0-5,-0.246,senior
536,2-3,2-3,70.28,0-5,-0.6720000000000002,freshman
537,3-4,3-4,71.0,0-5,0.7109999999999999,sophomore
538,2-3,2-3,64.97,0-5,-1.6310000000000002,sophomore
539,3-4,3-4,75.96,15-20,1.158,junior
540,3-4,2-3,80.75,15-20,-0.5950000000000002,sophomore
541,3-4,3-4,96.56,0-5,0.33199999999999985,senior
542,3-4,3-4,94.55,05-10,-0.7719999999999998,graduate
543,3-4,3-4,74.33,25-30,-0.6869999999999998,graduate
544,3-4,3-4,63.37,0-5,-0.3380000000000001,junior
545,2-3,2-3,96.65,10-15,-0.7489999999999997,graduate
546,3-4,3-4,64.51,0-5,0.6400000000000001,sophomore
547,2-3,2-3,64.6,0-5,-0.4509999999999996,junior
548,3-4,3-4,85.38,0-5,0.45399999999999974,sophomore
549,2-3,2-3,80.42,05-10,-1.125,graduate
550,2-3,2-3,53.97,10-15,-0.039000000000000146,freshman
551,3-4,3-4,72.23,0-5,0.7069999999999999,junior
552,3-4,3-4,97.7,05-10,-0.5339999999999998,senior
553,3-4,3-4,78.04,0-5,-0.883,junior
554,2-3,2-3,59.54,15-20,-0.8900000000000001,freshman
555,3-4,3-4,95.71,05-10,0.3640000000000003,junior
556,3-4,2-3,70.23,35-40,-0.9199999999999999,senior
557,2-3,2-3,81.56,0-5,-0.6960000000000002,freshman
558,2-3,2-3,80.77,0-5,0.03799999999999981,senior
559,3-4,3-4,84.68,05-10,0.7679999999999998,graduate
560,3-4,3-4,89.3,0-5,-0.2769999999999997,graduate
561,3-4,3-4,76.2,10-15,-0.6299999999999999,sophomore
562,3-4,2-3,77.36,05-10,-0.7009999999999996,freshman
563,3-4,2-3,78.94,05-10,-0.43500000000000005,sophomore
564,3-4,3-4,83.45,20-25,-0.1980000000000004,senior
565,3-4,3-4,55.57,05-10,-0.08699999999999974,graduate
566,3-4,3-4,89.07,10-15,-0.7040000000000002,graduate
567,2-3,2-3,63.56,0-5,-0.492,graduate
568,3-4,2-3,63.84,0-5,0.04899999999999993,senior
569,3-4,3-4,82.3,0-5,0.4939999999999998,senior
570,3-4,3-4,68.1,05-10,-0.7869999999999999,freshman
571,3-4,3-4,81.72,0-5,0.5620000000000003,sophomore
572,2-3,2-3,57.84,0-5,-1.826,graduate
573,3-4,3-4,99.33,10-15,1.1589999999999998,senior
574,3-4,3-4,100.0,10-15,-0.03399999999999981,junior
575,3-4,3-4,57.38,0-5,-0.5219999999999998,freshman
576,2-3,2-3,71.0,30-35,-1.306,sophomore
577,3-4,3-4,80.53,0-5,1.009,junior
578,3-4,3-4,91.56,0-5,-0.22999999999999998,graduate
579,3-4,2-3,61.9,05-10,-1.037,freshman
580,2-3,2-3,81.22,0-5,-0.3160000000000003,freshman
581,2-3,2-3,71.94,0-5,-0.2919999999999998,senior
582,3-4,2-3,98.6,10-15,0.06299999999999972,sophomore
583,3-4,3-4,93.5,0-5,-0.34299999999999997,freshman
584,3-4,3-4,68.1,0-5,-0.006000000000000227,freshman
585,2-3,2-3,76.08,10-15,-0.472,junior
586,3-4,3-4,58.92,25-30,0.839,junior
587,3-4,3-4,75.29,0-5,-0.34399999999999986,graduate
588,3-4,3-4,86.72,10-15,-0.2669999999999999,junior
589,2-3,2-3,73.28,10-15,-1.6760000000000002,senior
590,2-3,2-3,76.11,0-5,0.11900000000000022,freshman
591,3-4,2-3,74.17,15-20,0.20199999999999996,senior
592,3-4,3-4,75.25,05-10,0.3919999999999999,senior
593,2-3,2-3,83.07,0-5,-1.5339999999999998,freshman
594,3-4,3-4,98.12,05-10,1.0070000000000001,senior
595,2-3,2-3,83.95,0-5,-1.488,freshman
596,3-4,3-4,87.07,05-10,0.661,junior
597,2-3,2-3,69.78,0-5,-0.4790000000000001,senior
598,3-4,3-4,83.05,20-25,1.0550000000000002,senior
599,2-3,2-3,85.72,10-15,-1.605,graduate
600,3-4,3-4,55.5,35-40,1.4330000000000003,graduate
601,2-3,2-3,71.72,0-5,-0.9749999999999996,senior
602,2-3,2-3,62.96,0-5,-0.15000000000000036,graduate
603,3-4,3-4,50.36,0-5,0.39800000000000013,freshman
604,3-4,3-4,71.15,0-5,0.32200000000000006,sophomore
605,3-4,3-4,90.69,05-10,0.06000000000000005,freshman
606,3-4,3-4,50.9,25-30,-0.28200000000000003,sophomore
607,3-4,3-4,80.93,0-5,-0.4990000000000001,sophomore
608,3-4,3-4,85.01,30-35,-0.04400000000000004,graduate
609,2-3,2-3,60.08,0-5,-1.238,junior
610,3-4,3-4,100.0,0-5,1.251,senior
611,3-4,3-4,77.56,0-5,-0.6960000000000002,sophomore
612,3-4,3-4,74.29,05-10,-0.238,junior
613,2-3,2-3,64.83,25-30,-0.3250000000000002,senior
614,3-4,3-4,75.56,05-10,0.20100000000000007,sophomore
615,3-4,3-4,86.53,35-40,0.20999999999999996,graduate
616,3-4,3-4,80.04,35-40,-0.5289999999999999,freshman
617,2-3,2-3,73.05,15-20,-0.7150000000000003,graduate
618,3-4,3-4,73.21,0-5,0.7130000000000001,freshman
619,2-3,2-3,44.48,0-5,-0.8580000000000001,junior
620,2-3,2-3,60.21,05-10,-0.026000000000000245,graduate
621,3-4,3-4,100.0,0-5,0.36499999999999977,junior
622,2-3,2-3,87.21,0-5,-1.762,junior
623,3-4,2-3,92.62,05-10,0.492,senior
624,3-4,3-4,71.73,10-15,0.11499999999999977,sophomore
625,3-4,3-4,81.84,05-10,-0.3639999999999999,freshman
626,2-3,2-3,55.98,20-25,-0.3889999999999998,sophomore
627,3-4,3-4,73.64,05-10,0.7429999999999999,freshman
628,2-3,2-3,79.71,0-5,-0.8439999999999999,graduate
629,3-4,3-4,57.64,0-5,1.064,graduate
630,3-4,3-4,75.6,05-10,-0.581,sophomore
631,3-4,3-4,79.33,0-5,-0.029999999999999805,senior
632,3-4,3-4,69.21,05-10,-0.34399999999999986,freshman
633,3-4,2-3,83.46,0-5,-0.9709999999999996,freshman
634,3-4,3-4,84.48,05-10,-0.2490000000000001,senior
635,3-4,3-4,59.56,15-20,0.4670000000000001,sophomore
636,3-4,3-4,84.04,10-15,-0.007999999999999563,freshman
637,3-4,3-4,96.7,0-5,-0.665,senior
638,3-4,2-3,64.37,05-10,-0.7669999999999999,graduate
639,3-4,2-3,66.6,0-5,-0.27200000000000024,junior
640,3-4,3-4,70.82,10-15,-0.054999999999999716,sophomore
641,3-4,3-4,75.99,05-10,-0.33899999999999997,sophomore
642,3-4,2-3,96.24,0-5,-0.6829999999999998,senior
643,3-4,3-4,66.05,0-5,0.7969999999999997,senior
644,3-4,3-4,84.15,0-5,-0.9729999999999999,graduate
645,2-3,2-3,79.49,05-10,-0.8779999999999997,graduate
646,3-4,3-4,63.89,0-5,0.6239999999999997,graduate
647,3-4,3-4,65.24,05-10,-0.32699999999999996,senior
648,3-4,3-4,89.72,0-5,-0.4980000000000002,junior
649,3-4,2-3,94.89,0-5,-0.6499999999999999,senior
650,2-3,3-4,39.14,35-40,0.12299999999999978,senior
651,3-4,3-4,72.37,0-5,0.5019999999999998,freshman
652,2-3,2-3,74.16,05-10,-0.859,junior
653,2-3,2-3,82.47,0-5,-0.16599999999999993,freshman
654,3-4,3-4,82.7,10-15,0.5139999999999998,graduate
655,3-4,3-4,92.63,0-5,-0.28200000000000003,sophomore
656,3-4,3-4,78.48,35-40,-0.3809999999999998,senior
657,3-4,3-4,81.01,20-25,-0.02499999999999991,sophomore
658,3-4,3-4,60.71,15-20,0.34099999999999975,senior
659,3-4,3-4,89.63,0-5,-0.2589999999999999,sophomore
660,2-3,2-3,73.21,0-5,-1.0950000000000002,senior
661,3-4,2-3,69.5,05-10,0.17099999999999982,freshman
662,2-3,2-3,51.95,0-5,-0.3460000000000001,junior
663,3-4,3-4,96.99,0-5,0.48299999999999965,freshman
664,2-3,2-3,80.83,0-5,-1.0950000000000002,junior
665,3-4,3-4,77.14,0-5,0.3500000000000001,senior
666,3-4,3-4,86.83,10-15,-0.02400000000000002,senior
667,2-3,2-3,86.0,20-25,-1.0539999999999998,freshman
668,3-4,2-3,73.11,0-5,0.34299999999999997,junior
669,3-4,3-4,75.97,10-15,0.8600000000000003,graduate
670,3-4,3-4,90.22,10-15,-0.536,senior
671,1-2,1-2,75.89,15-20,-2.4130000000000003,freshman
672,3-4,3-4,69.49,10-15,1.89,sophomore
673,3-4,2-3,89.26,0-5,-0.9780000000000002,junior
674,2-3,2-3,90.37,15-20,-0.6930000000000001,freshman
675,3-4,3-4,86.11,05-10,0.5910000000000002,senior
676,3-4,3-4,52.8,05-10,0.10000000000000009,junior
677,3-4,3-4,84.3,05-10,-0.21799999999999997,freshman
678,3-4,3-4,71.79,0-5,-0.2469999999999999,junior
679,2-3,2-3,85.07,15-20,-1.5270000000000001,senior
680,3-4,3-4,75.57,15-20,0.7369999999999997,sophomore
681,3-4,2-3,77.82,05-10,-1.0659999999999998,sophomore
682,3-4,3-4,88.81,0-5,0.5220000000000002,senior
683,2-3,2-3,48.51,0-5,-1.879,freshman
684,3-4,2-3,70.36,05-10,0.47299999999999986,senior
685,3-4,3-4,100.0,05-10,0.29899999999999993,graduate
686,3-4,3-4,63.67,10-15,-0.3580000000000001,graduate
687,3-4,3-4,90.56,05-10,0.08099999999999996,junior
688,2-3,2-3,67.03,30-35,-1.4220000000000002,junior
689,3-4,3-4,89.54,25-30,0.7189999999999999,graduate
690,2-3,2-3,81.61,0-5,-1.939,sophomore
691,2-3,2-3,100.0,05-10,0.851,freshman
692,3-4,3-4,68.65,0-5,0.6270000000000002,sophomore
693,3-4,3-4,80.01,0-5,-0.052000000000000046,graduate
694,3-4,2-3,69.86,15-20,-0.9650000000000003,junior
695,3-4,3-4,78.08,0-5,0.1719999999999997,junior
696,2-3,2-3,84.36,0-5,-0.4099999999999997,senior
697,3-4,3-4,89.27,0-5,0.7550000000000003,junior
698,3-4,3-4,69.38,05-10,-0.3780000000000001,freshman
699,2-3,2-3,78.21,0-5,-0.6059999999999999,junior
700,2-3,2-3,78.08,0-5,-0.657,senior
701,3-4,3-4,67.75,35-40,1.689,senior
702,3-4,3-4,58.6,0-5,-0.5880000000000001,senior
703,3-4,3-4,63.28,0-5,-0.1120000000000001,junior
704,3-4,3-4,67.56,10-15,-0.6480000000000001,graduate
705,2-3,2-3,37.21,35-40,-0.4660000000000002,junior
706,3-4,3-4,84.58,05-10,0.996,junior
707,3-4,3-4,90.26,15-20,-0.14300000000000024,senior
708,3-4,3-4,90.47,0-5,0.015000000000000124,senior
709,2-3,2-3,77.38,10-15,-1.5510000000000002,senior
710,2-3,2-3,51.62,05-10,0.504,freshman
711,2-3,2-3,66.5,15-20,0.027000000000000135,sophomore
712,2-3,2-3,66.94,0-5,-0.4990000000000001,freshman
713,3-4,3-4,85.11,0-5,1.283,sophomore
714,3-4,3-4,85.14,10-15,-0.5310000000000001,junior
715,3-4,3-4,100.0,0-5,-0.8660000000000001,senior
716,3-4,2-3,59.07,0-5,-0.246,junior
717,3-4,3-4,73.42,0-5,0.14000000000000012,freshman
718,3-4,2-3,75.74,0-5,-0.5590000000000002,sophomore
719,3-4,3-4,91.59,0-5,0.04499999999999993,junior
720,3-4,3-4,70.57,30-35,0.26900000000000013,senior
721,3-4,3-4,71.52,05-10,-0.33999999999999986,graduate
722,3-4,3-4,86.64,0-5,-0.08499999999999996,graduate
723,3-4,3-4,70.56,0-5,-0.968,graduate
724,2-3,2-3,17.22,30-35,-0.31899999999999995,junior
725,3-4,3-4,71.53,05-10,1.5979999999999999,senior
726,3-4,3-4,86.0,10-15,-0.8650000000000002,sophomore
727,3-4,3-4,72.32,0-5,0.05099999999999971,freshman
728,3-4,3-4,77.68,0-5,-0.5239999999999996,freshman
729,3-4,3-4,100.0,0-5,-0.1479999999999997,sophomore
730,3-4,3-4,73.87,05-10,-0.29800000000000004,freshman
731,2-3,2-3,59.68,0-5,-1.8399999999999999,graduate
732,2-3,2-3,74.18,0-5,-0.03200000000000003,junior
733,3-4,3-4,74.14,10-15,0.31199999999999983,senior
734,3-4,3-4,85.02,0-5,-0.22899999999999965,graduate
735,2-3,2-3,75.21,0-5,-0.726,graduate
736,3-4,3-4,68.85,15-20,0.3599999999999999,graduate
737,3-4,3-4,89.6,0-5,-0.609,senior
738,3-4,3-4,84.59,15-20,0.28100000000000014,junior
739,3-4,3-4,77.11,10-15,-0.786,junior
740,3-4,3-4,71.69,05-10,0.10699999999999976,senior
741,3-4,3-4,75.42,05-10,-0.30100000000000016,graduate
742,3-4,3-4,71.48,05-10,0.02499999999999991,graduate
743,2-3,2-3,76.43,05-10,-1.435,senior
744,3-4,2-3,81.97,05-10,0.2520000000000002,junior
745,3-4,3-4,70.41,10-15,0.5460000000000003,graduate
746,2-3,2-3,84.61,05-10,-1.734,graduate
747,3-4,3-4,88.89,05-10,0.887,junior
748,2-3,2-3,69.19,15-20,-1.577,senior
749,3-4,3-4,67.92,0-5,0.5820000000000003,senior
750,3-4,3-4,52.49,35-40,0.039000000000000146,junior
751,2-3,2-3,67.74,0-5,-1.161,senior
752,2-3,2-3,55.37,30-35,-0.3919999999999999,freshman
753,3-4,3-4,73.97,0-5,1.165,junior
754,2-3,2-3,78.84,0-5,-1.117,junior
755,3-4,3-4,71.36,0-5,0.14400000000000013,senior
756,3-4,3-4,66.56,10-15,0.03200000000000003,freshman
757,3-4,3-4,74.89,05-10,-0.4039999999999999,freshman
758,3-4,3-4,71.59,0-5,0.08199999999999985,graduate
759,2-3,2-3,70.66,25-30,-0.7890000000000001,sophomore
760,3-4,3-4,70.14,35-40,0.8610000000000002,sophomore
761,3-4,3-4,88.39,0-5,0.07100000000000017,senior
762,3-4,2-3,96.11,0-5,-1.113,sophomore
763,3-4,2-3,100.0,05-10,-0.5169999999999999,senior
764,2-3,2-3,56.63,0-5,-0.1339999999999999,sophomore
765,3-4,3-4,63.44,0-5,0.16900000000000004,senior
766,2-3,2-3,72.08,0-5,-0.3740000000000001,junior
767,3-4,3-4,84.64,10-15,0.5640000000000001,graduate
768,3-4,3-4,100.0,05-10,-0.5379999999999998,sophomore
769,3-4,3-4,100.0,0-5,0.21899999999999986,sophomore
770,3-4,3-4,58.09,0-5,-0.3179999999999996,graduate
771,3-4,3-4,81.71,05-10,-0.4870000000000001,senior
772,1-2,1-2,69.73,0-5,-1.58,senior
773,3-4,2-3,68.78,10-15,0.8680000000000001,sophomore
774,3-4,3-4,70.09,0-5,-0.24799999999999978,junior
775,2-3,2-3,65.17,20-25,-1.1099999999999999,sophomore
776,2-3,2-3,95.43,15-20,0.02499999999999991,sophomore
777,2-3,2-3,61.55,15-20,-0.051000000000000156,junior
778,3-4,3-4,68.01,05-10,0.9990000000000001,graduate
779,2-3,2-3,80.01,0-5,-1.3410000000000002,freshman
780,1-2,1-2,77.91,0-5,-0.9359999999999999,sophomore
781,3-4,3-4,76.1,0-5,1.8830000000000002,sophomore
782,3-4,2-3,89.56,0-5,-1.294,senior
783,3-4,3-4,92.68,0-5,0.7949999999999999,junior
784,3-4,3-4,69.0,0-5,-0.27700000000000014,sophomore
785,3-4,3-4,83.8,10-15,-0.5109999999999997,senior
786,3-4,3-4,51.89,0-5,0.0129999999999999,sophomore
787,3-4,3-4,72.96,0-5,-0.8890000000000002,sophomore
788,3-4,3-4,72.9,05-10,-0.379,freshman
789,2-3,2-3,73.71,10-15,-0.907,freshman
790,3-4,3-4,82.81,0-5,0.9279999999999999,freshman
791,3-4,3-4,81.31,05-10,-0.27,sophomore
792,3-4,2-3,78.38,10-15,-0.7639999999999998,junior
793,2-3,2-3,81.55,10-15,-1.2469999999999999,freshman
794,3-4,2-3,96.73,20-25,0.5019999999999998,freshman
795,3-4,3-4,43.83,10-15,-0.07299999999999995,freshman
796,3-4,3-4,75.59,0-5,0.3799999999999999,sophomore
797,2-3,2-3,60.92,0-5,-1.1549999999999998,freshman
798,3-4,3-4,100.0,0-5,0.8210000000000002,freshman
799,3-4,3-4,69.98,0-5,0.2270000000000003,graduate
800,3-4,3-4,74.4,0-5,-0.0940000000000003,junior
801,3-4,3-4,56.59,0-5,0.3780000000000001,senior
802,3-4,3-4,70.66,0-5,-0.22199999999999998,senior
803,3-4,2-3,91.03,10-15,-1.1509999999999998,senior
804,3-4,3-4,69.31,0-5,-0.017000000000000348,senior
805,3-4,3-4,91.57,20-25,-0.2799999999999998,junior
806,3-4,3-4,87.83,0-5,-0.7730000000000001,senior
807,3-4,3-4,74.28,0-5,-0.30900000000000016,graduate
808,3-4,3-4,77.53,20-25,0.039000000000000146,freshman
809,3-4,3-4,81.34,10-15,-0.18900000000000006,sophomore
810,3-4,3-4,83.36,0-5,0.06399999999999961,freshman
811,3-4,3-4,66.33,0-5,0.40700000000000003,senior
812,2-3,2-3,77.02,10-15,-1.6600000000000001,junior
813,3-4,3-4,70.38,0-5,0.702,graduate
814,3-4,3-4,83.81,0-5,0.6890000000000001,sophomore
815,3-4,3-4,77.64,05-10,-0.7050000000000001,junior
816,3-4,3-4,84.93,10-15,-0.22599999999999998,junior
817,3-4,3-4,72.28,10-15,0.3680000000000003,junior
818,3-4,2-3,78.66,0-5,-1.141,senior
819,3-4,3-4,65.62,0-5,0.8140000000000001,sophomore
820,3-4,2-3,67.55,0-5,-1.02,junior
821,3-4,3-4,82.76,10-15,0.35299999999999976,freshman
822,3-4,3-4,80.68,0-5,-0.758,junior
823,3-4,3-4,52.87,25-30,0.4039999999999999,junior
824,3-4,3-4,83.27,0-5,0.06000000000000005,graduate
825,3-4,3-4,84.49,15-20,-0.5800000000000001,graduate
826,2-3,3-4,63.27,0-5,-0.09200000000000008,junior
827,3-4,3-4,69.69,0-5,0.1499999999999999,freshman
828,3-4,3-4,62.3,0-5,0.5189999999999997,senior
829,3-4,3-4,58.86,0-5,-0.6709999999999998,freshman
830,2-3,2-3,82.05,0-5,-1.0070000000000001,junior
831,2-3,2-3,61.99,10-15,-0.31400000000000006,freshman
832,2-3,2-3,96.1,0-5,0.03600000000000003,sophomore
833,3-4,3-4,89.11,05-10,0.6790000000000003,junior
834,3-4,3-4,65.81,05-10,-0.2250000000000001,sophomore
835,2-3,2-3,59.14,10-15,-1.116,graduate
836,2-3,1-2,51.83,15-20,-0.5590000000000002,senior
837,3-4,3-4,71.36,05-10,1.0499999999999998,senior
838,3-4,3-4,86.52,0-5,-0.5859999999999999,sophomore
839,3-4,3-4,80.99,05-10,-0.20199999999999996,freshman
840,2-3,2-3,60.54,25-30,-1.412,senior
841,3-4,3-4,73.28,0-5,1.221,senior
842,3-4,3-4,72.32,20-25,-0.7930000000000001,junior
843,3-4,3-4,72.83,05-10,0.5780000000000003,sophomore
844,3-4,3-4,70.94,10-15,-0.19499999999999984,junior
845,3-4,3-4,88.25,0-5,-0.69,senior
846,3-4,3-4,75.24,05-10,0.14900000000000002,senior
847,3-4,3-4,79.6,35-40,-0.7269999999999999,senior
848,3-4,3-4,61.06,05-10,0.43400000000000016,graduate
849,3-4,3-4,71.12,0-5,-0.27,junior
850,3-4,3-4,83.56,10-15,-0.42300000000000004,freshman
851,2-3,2-3,85.19,05-10,-0.806,junior
852,3-4,3-4,69.74,0-5,1.0179999999999998,junior
853,1-2,1-2,86.34,05-10,-1.631,freshman
854,3-4,2-3,62.0,05-10,1.0300000000000002,junior
855,3-4,3-4,60.46,05-10,-0.2629999999999999,senior
856,3-4,3-4,81.59,10-15,0.03000000000000025,senior
857,3-4,3-4,75.49,05-10,-0.4039999999999999,graduate
858,2-3,2-3,74.69,0-5,-1.8119999999999998,senior
859,3-4,3-4,74.15,0-5,0.4039999999999999,freshman
860,2-3,2-3,84.8,15-20,-0.21899999999999986,junior
861,3-4,2-3,100.0,0-5,-0.001000000000000334,junior
862,3-4,3-4,74.45,0-5,0.27200000000000024,sophomore
863,3-4,2-3,44.9,0-5,-1.1639999999999997,freshman
864,3-4,3-4,60.37,0-5,0.3700000000000001,freshman
865,3-4,3-4,70.86,10-15,0.30200000000000005,freshman
866,3-4,3-4,81.32,05-10,0.2240000000000002,senior
867,3-4,3-4,75.97,05-10,-0.2280000000000002,freshman
868,3-4,2-3,42.32,25-30,-0.8929999999999998,sophomore
869,3-4,3-4,80.07,0-5,0.11399999999999988,freshman
870,2-3,1-2,68.82,0-5,-1.4109999999999998,senior
871,3-4,3-4,77.16,15-20,1.2159999999999997,freshman
872,3-4,3-4,63.23,05-10,-0.4289999999999998,freshman
873,3-4,3-4,85.02,0-5,-0.08099999999999996,sophomore
874,2-3,2-3,95.03,15-20,-0.8979999999999997,sophomore
875,3-4,3-4,100.0,10-15,0.7160000000000002,sophomore
876,3-4,3-4,69.88,35-40,-0.7429999999999999,senior
877,2-3,2-3,64.34,10-15,-0.6029999999999998,freshman
878,2-3,2-3,78.22,10-15,-0.3250000000000002,freshman
879,2-3,2-3,89.13,15-20,-0.17399999999999993,sophomore
880,3-4,3-4,69.77,10-15,1.459,graduate
881,2-3,2-3,59.47,0-5,-1.685,freshman
882,3-4,3-4,77.28,0-5,1.113,graduate
883,3-4,3-4,75.54,30-35,0.051000000000000156,senior
884,3-4,2-3,74.06,05-10,-1.153,junior
885,3-4,3-4,93.89,05-10,0.08599999999999985,senior
886,2-3,2-3,71.92,20-25,-0.9060000000000001,junior
887,3-4,3-4,53.18,35-40,0.3370000000000002,junior
888,3-4,3-4,88.98,15-20,0.0030000000000001137,junior
889,2-3,2-3,85.45,20-25,-1.745,senior
890,3-4,3-4,80.14,15-20,1.081,freshman
891,3-4,2-3,80.23,05-10,-0.8689999999999998,junior
892,3-4,3-4,62.37,0-5,0.2520000000000002,senior
893,3-4,3-4,86.32,0-5,0.31599999999999984,sophomore
894,3-4,3-4,85.24,30-35,-0.2330000000000001,graduate
895,2-3,2-3,53.84,15-20,-1.2080000000000002,freshman
896,2-3,2-3,63.55,10-15,-0.06199999999999983,graduate
897,3-4,3-4,67.33,0-5,0.3729999999999998,senior
898,3-4,3-4,76.13,05-10,-0.001000000000000334,senior
899,3-4,3-4,87.31,05-10,-0.40600000000000014,graduate
900,3-4,3-4,84.48,0-5,-0.532,senior
901,3-4,3-4,85.19,10-15,-0.016000000000000014,sophomore
902,3-4,3-4,78.77,05-10,-0.5760000000000001,senior
903,3-4,2-3,61.85,0-5,-0.6859999999999999,freshman
904,3-4,3-4,72.87,0-5,0.347,junior
905,3-4,3-4,69.61,0-5,-0.6120000000000001,graduate
906,2-3,2-3,61.82,35-40,-0.3620000000000001,sophomore
907,2-3,2-3,64.3,0-5,-0.28100000000000014,freshman
908,3-4,2-3,91.43,10-15,0.27700000000000014,junior
909,3-4,2-3,95.48,05-10,-0.31800000000000006,sophomore
910,2-3,2-3,43.02,20-25,-0.31400000000000006,sophomore
911,2-3,2-3,67.75,05-10,0.32299999999999995,junior
912,3-4,3-4,86.63,05-10,0.4660000000000002,junior
913,3-4,3-4,69.44,05-10,-0.5989999999999998,junior
